event_type,severity,country,hour_of_day,is_attack_event,is_business_hours
successful_login,high,US,23,False,False
successful_login,critical,US,11,False,True
failed_login,low,US,19,False,False
successful_login,medium,JP,20,False,False
successful_login,high,GB,14,False,True
brute_force_attempt,low,US,21,True,False
privilege_escalation,high,DE,20,True,False
malware_alert,high,US,17,True,False
privilege_escalation,high,GB,11,True,True
failed_login,critical,MX,5,False,False
suspicious_ip_activity,high,US,21,True,False
suspicious_ip_activity,medium,JP,21,True,False
successful_login,low,GB,20,False,False
malware_alert,high,AU,14,True,True
successful_login,medium,CA,21,False,False
privilege_escalation,critical,YE,12,True,True
successful_login,medium,FR,14,False,True
vpn_login,low,FR,3,False,False
successful_login,low,US,16,False,True
failed_login,medium,GB,17,False,False
failed_login,medium,US,10,False,True
account_lockout,medium,US,21,False,False
failed_login,medium,CA,20,False,False
successful_login,low,DE,21,False,False
successful_login,high,US,4,False,False
privilege_escalation,medium,DE,15,True,True
successful_login,critical,US,14,False,True
failed_login,medium,CA,16,False,True
failed_login,low,US,0,False,False
suspicious_ip_activity,high,GB,14,True,True
failed_login,high,US,8,False,False
successful_login,low,CA,19,False,False
failed_login,medium,CA,20,False,False
successful_login,medium,CA,18,False,False
brute_force_attempt,high,US,15,True,True
vpn_login,low,DE,18,False,False
successful_login,high,AU,15,False,True
successful_login,critical,US,5,False,False
vpn_login,low,JP,17,False,False
suspicious_ip_activity,medium,CA,14,True,True
successful_login,high,JP,20,False,False
suspicious_ip_activity,high,AU,20,True,False
account_lockout,medium,US,21,False,False
suspicious_ip_activity,low,US,8,True,False
failed_login,medium,JP,21,False,False
malware_alert,critical,US,14,True,True
successful_login,low,US,19,False,False
account_lockout,low,CA,10,False,True
privilege_escalation,high,DE,19,True,False
account_lockout,medium,IN,1,False,False
malware_alert,high,GB,17,True,False
malware_alert,critical,US,21,True,False
malware_alert,medium,DE,14,True,True
privilege_escalation,high,US,1,True,False
vpn_login,low,CA,19,False,False
failed_login,high,JP,9,False,True
successful_login,medium,GB,16,False,True
failed_login,high,MD,4,False,False
failed_login,low,US,16,False,True
brute_force_attempt,medium,GB,16,True,True
brute_force_attempt,high,US,14,True,True
successful_login,high,US,18,False,False
brute_force_attempt,high,DE,18,True,False
account_lockout,medium,AU,18,False,False
failed_login,high,SI,20,False,False
vpn_login,low,FR,22,False,False
successful_login,low,US,4,False,False
successful_login,medium,AU,16,False,True
failed_login,high,LY,20,False,False
failed_login,high,GB,17,False,False
failed_login,low,FR,0,False,False
failed_login,critical,FR,14,False,True
malware_alert,high,GB,18,True,False
failed_login,low,BR,18,False,False
failed_login,low,US,17,False,False
suspicious_ip_activity,low,US,14,True,True
brute_force_attempt,high,AU,15,True,True
suspicious_ip_activity,high,GB,2,True,False
successful_login,high,US,18,False,False
successful_login,low,BR,4,False,False
suspicious_ip_activity,high,DE,16,True,True
failed_login,low,AU,2,False,False
brute_force_attempt,critical,AU,15,True,True
failed_login,medium,US,15,False,True
failed_login,medium,GB,4,False,False
failed_login,low,US,18,False,False
vpn_login,high,GB,18,False,False
vpn_login,low,DE,17,False,False
failed_login,low,FR,18,False,False
malware_alert,high,US,0,True,False
successful_login,low,US,6,False,False
privilege_escalation,high,GB,20,True,False
successful_login,critical,CA,15,False,True
successful_login,low,DE,23,False,False
successful_login,low,GB,22,False,False
suspicious_ip_activity,low,US,4,True,False
malware_alert,high,GB,21,True,False
vpn_login,medium,GB,18,False,False
suspicious_ip_activity,medium,AU,21,True,False
vpn_login,low,FR,17,False,False
account_lockout,medium,US,14,False,True
failed_login,medium,US,21,False,False
successful_login,high,US,17,False,False
vpn_login,high,SG,17,False,False
malware_alert,critical,GB,20,True,False
account_lockout,low,AU,16,False,True
successful_login,medium,JP,19,False,False
failed_login,critical,JP,4,False,False
account_lockout,high,GB,17,False,False
account_lockout,low,GB,19,False,False
vpn_login,medium,BR,20,False,False
suspicious_ip_activity,critical,US,15,True,True
vpn_login,medium,BR,4,False,False
account_lockout,high,US,19,False,False
successful_login,high,GB,19,False,False
brute_force_attempt,high,GB,21,True,False
successful_login,low,CA,17,False,False
account_lockout,high,GB,19,False,False
successful_login,low,US,14,False,True
failed_login,medium,US,17,False,False
successful_login,low,DE,4,False,False
privilege_escalation,high,US,15,True,True
failed_login,low,US,21,False,False
vpn_login,medium,DE,23,False,False
successful_login,low,JP,14,False,True
failed_login,low,AU,20,False,False
vpn_login,high,US,17,False,False
failed_login,low,US,4,False,False
successful_login,critical,IN,17,False,False
failed_login,critical,BN,4,False,False
suspicious_ip_activity,critical,JP,2,True,False
vpn_login,medium,US,18,False,False
brute_force_attempt,high,IN,21,True,False
suspicious_ip_activity,critical,DE,23,True,False
successful_login,high,DE,18,False,False
successful_login,low,US,0,False,False
brute_force_attempt,high,FR,6,True,False
failed_login,high,US,17,False,False
suspicious_ip_activity,critical,DE,21,True,False
account_lockout,medium,GB,9,False,True
account_lockout,low,JP,18,False,False
suspicious_ip_activity,low,DE,23,True,False
vpn_login,low,US,17,False,False
failed_login,medium,CA,16,False,True
failed_login,low,GB,14,False,True
failed_login,high,DE,16,False,True
account_lockout,low,US,6,False,False
account_lockout,low,US,10,False,True
successful_login,medium,CA,9,False,True
failed_login,low,US,2,False,False
brute_force_attempt,high,JP,20,True,False
vpn_login,critical,US,14,False,True
vpn_login,medium,US,11,False,True
successful_login,high,CA,5,False,False
suspicious_ip_activity,critical,CA,1,True,False
successful_login,medium,FR,20,False,False
successful_login,low,IN,13,False,True
failed_login,low,US,6,False,False
vpn_login,medium,US,18,False,False
brute_force_attempt,medium,GB,19,True,False
successful_login,medium,DE,17,False,False
account_lockout,medium,DE,3,False,False
failed_login,low,AU,21,False,False
suspicious_ip_activity,high,CA,20,True,False
account_lockout,medium,US,18,False,False
successful_login,critical,SG,19,False,False
account_lockout,medium,JP,14,False,True
brute_force_attempt,high,FR,18,True,False
successful_login,low,US,16,False,True
vpn_login,medium,US,14,False,True
successful_login,low,DE,15,False,True
vpn_login,medium,FR,20,False,False
successful_login,low,IN,14,False,True
account_lockout,medium,GB,17,False,False
failed_login,critical,BJ,20,False,False
failed_login,medium,US,18,False,False
suspicious_ip_activity,critical,US,11,True,True
vpn_login,low,CA,18,False,False
vpn_login,medium,AU,17,False,False
vpn_login,high,US,6,False,False
successful_login,high,GB,17,False,False
failed_login,high,BR,0,False,False
malware_alert,high,US,19,True,False
failed_login,medium,DE,14,False,True
failed_login,low,US,15,False,True
failed_login,medium,US,15,False,True
failed_login,low,JP,18,False,False
suspicious_ip_activity,high,US,14,True,True
vpn_login,medium,DE,14,False,True
failed_login,critical,CA,2,False,False
failed_login,medium,GB,15,False,True
successful_login,low,US,14,False,True
vpn_login,medium,DE,8,False,False
failed_login,medium,US,21,False,False
vpn_login,high,GB,21,False,False
vpn_login,low,GB,17,False,False
failed_login,critical,JP,19,False,False
vpn_login,high,JP,6,False,False
failed_login,low,GB,13,False,True
successful_login,low,JP,7,False,False
successful_login,low,US,21,False,False
vpn_login,high,US,17,False,False
successful_login,medium,US,14,False,True
failed_login,high,JP,15,False,True
brute_force_attempt,medium,US,19,True,False
failed_login,high,GW,4,False,False
suspicious_ip_activity,critical,JP,18,True,False
failed_login,medium,GB,18,False,False
account_lockout,medium,DE,21,False,False
vpn_login,medium,DE,17,False,False
vpn_login,low,US,4,False,False
vpn_login,low,US,13,False,True
privilege_escalation,high,DE,14,True,True
vpn_login,low,JP,10,False,True
account_lockout,high,GB,23,False,False
vpn_login,low,DE,3,False,False
vpn_login,critical,AU,12,False,True
successful_login,medium,CA,21,False,False
successful_login,low,CA,19,False,False
successful_login,high,US,9,False,True
suspicious_ip_activity,medium,US,20,True,False
successful_login,critical,US,14,False,True
vpn_login,high,US,2,False,False
failed_login,low,US,4,False,False
successful_login,low,US,18,False,False
failed_login,high,AR,20,False,False
failed_login,low,DE,15,False,True
successful_login,low,JP,18,False,False
successful_login,critical,US,20,False,False
failed_login,low,GB,1,False,False
suspicious_ip_activity,high,US,22,True,False
failed_login,low,US,23,False,False
vpn_login,medium,GB,1,False,False
successful_login,high,US,15,False,True
privilege_escalation,critical,NG,4,True,False
failed_login,high,GB,21,False,False
successful_login,medium,DE,20,False,False
suspicious_ip_activity,medium,US,17,True,False
privilege_escalation,low,US,19,True,False
brute_force_attempt,high,US,21,True,False
suspicious_ip_activity,low,US,15,True,True
malware_alert,high,JP,14,True,True
successful_login,high,GB,20,False,False
successful_login,low,DE,14,False,True
vpn_login,low,US,14,False,True
failed_login,low,GB,5,False,False
failed_login,low,IN,12,False,True
vpn_login,high,JP,17,False,False
suspicious_ip_activity,high,FR,8,True,False
vpn_login,critical,JP,15,False,True
successful_login,medium,US,14,False,True
successful_login,critical,AU,18,False,False
failed_login,high,JP,16,False,True
suspicious_ip_activity,high,US,21,True,False
successful_login,low,AU,21,False,False
malware_alert,medium,US,8,True,False
successful_login,medium,FR,18,False,False
vpn_login,low,DE,21,False,False
failed_login,high,NO,16,False,True
suspicious_ip_activity,high,GB,12,True,True
account_lockout,medium,US,19,False,False
failed_login,low,JP,14,False,True
suspicious_ip_activity,high,CA,3,True,False
brute_force_attempt,critical,GB,23,True,False
account_lockout,high,DE,20,False,False
failed_login,critical,IN,17,False,False
malware_alert,high,IN,16,True,True
failed_login,high,DE,20,False,False
suspicious_ip_activity,medium,GB,15,True,True
vpn_login,medium,JP,19,False,False
vpn_login,high,CA,12,False,True
successful_login,low,US,15,False,True
successful_login,low,US,18,False,False
failed_login,low,AU,2,False,False
successful_login,medium,JP,21,False,False
account_lockout,medium,DE,22,False,False
failed_login,high,DE,5,False,False
vpn_login,critical,GB,12,False,True
vpn_login,high,CA,19,False,False
vpn_login,medium,US,20,False,False
failed_login,low,US,20,False,False
account_lockout,medium,SG,20,False,False
malware_alert,low,CA,17,True,False
failed_login,low,CA,14,False,True
vpn_login,low,DE,16,False,True
failed_login,low,GB,21,False,False
failed_login,medium,DE,19,False,False
successful_login,high,GB,13,False,True
account_lockout,medium,IN,22,False,False
successful_login,medium,AU,8,False,False
vpn_login,high,DE,3,False,False
vpn_login,high,US,19,False,False
failed_login,medium,BR,16,False,True
account_lockout,low,US,21,False,False
successful_login,high,AU,5,False,False
failed_login,low,DE,10,False,True
vpn_login,high,AU,19,False,False
successful_login,low,JP,11,False,True
successful_login,high,FR,20,False,False
malware_alert,medium,GB,15,True,True
brute_force_attempt,high,AU,19,True,False
successful_login,low,BR,15,False,True
failed_login,medium,US,14,False,True
successful_login,medium,AU,18,False,False
brute_force_attempt,critical,US,18,True,False
failed_login,medium,US,20,False,False
failed_login,low,JP,18,False,False
brute_force_attempt,critical,DE,5,True,False
account_lockout,high,GB,15,False,True
successful_login,low,US,10,False,True
successful_login,medium,GB,18,False,False
privilege_escalation,critical,GB,19,True,False
successful_login,medium,JP,21,False,False
malware_alert,high,GB,18,True,False
vpn_login,high,JP,19,False,False
malware_alert,medium,DE,15,True,True
failed_login,low,AU,21,False,False
brute_force_attempt,high,GB,1,True,False
successful_login,medium,IN,17,False,False
failed_login,high,DE,14,False,True
malware_alert,high,US,19,True,False
malware_alert,critical,US,18,True,False
failed_login,medium,SG,19,False,False
privilege_escalation,critical,US,3,True,False
successful_login,low,US,17,False,False
successful_login,low,JP,20,False,False
failed_login,low,US,20,False,False
malware_alert,high,GB,17,True,False
privilege_escalation,high,US,21,True,False
successful_login,high,US,21,False,False
failed_login,medium,CA,12,False,True
successful_login,low,IN,20,False,False
account_lockout,medium,US,21,False,False
successful_login,low,US,20,False,False
vpn_login,high,IN,21,False,False
successful_login,low,CA,23,False,False
failed_login,critical,VU,5,False,False
vpn_login,low,GB,17,False,False
failed_login,high,HU,16,False,True
account_lockout,medium,SG,13,False,True
successful_login,critical,US,12,False,True
privilege_escalation,high,US,15,True,True
failed_login,medium,FR,16,False,True
successful_login,low,JP,15,False,True
vpn_login,medium,GB,3,False,False
brute_force_attempt,critical,GB,16,True,True
failed_login,medium,IN,20,False,False
failed_login,critical,KR,4,False,False
failed_login,low,JP,12,False,True
successful_login,low,JP,20,False,False
vpn_login,medium,FR,20,False,False
failed_login,medium,US,10,False,True
failed_login,low,DE,20,False,False
vpn_login,medium,GB,5,False,False
malware_alert,low,AU,10,True,True
malware_alert,high,AU,18,True,False
brute_force_attempt,high,GB,4,True,False
account_lockout,medium,GB,14,False,True
suspicious_ip_activity,high,US,13,True,True
successful_login,low,CA,8,False,False
successful_login,high,US,14,False,True
